review_id,customer_id,product_id,order_id,rating,review_title,review_text,review_date,is_verified_purchase,helpful_votes
2187,1434,57,136,5,Review Title 2187,This is a 5-star review for Smart Watch Premium 569. Great product!,2024-05-17,True,20
2188,903,917,554,5,Review Title 2188,This is a 5-star review for Toothbrush Plus 405. Great product!,2024-06-07,True,10
2189,671,343,1908,2,Review Title 2189,This is a 2-star review for Headphones Headphones 441. Not satisfied.,2025-02-17,True,35
2190,102,38,566,4,Review Title 2190,This is a 4-star review for Blender Blender 657. Great product!,2025-07-09,True,44
2191,815,1099,1068,5,Review Title 2191,This is a 5-star review for Bed Frame Bed Frame 969. Great product!,2025-06-03,True,13
2192,59,732,2184,5,Review Title 2192,This is a 5-star review for Baby Diaper Baby Diaper 513. Great product!,2024-11-01,True,0
2193,458,785,249,3,Review Title 2193,This is a 3-star review for Smartphone Deluxe 216. Could be better.,2025-08-02,True,32
2194,1350,1130,14,3,Review Title 2194,This is a 3-star review for Smart Watch Smart Watch 572. Could be better.,2024-09-23,True,45
2195,1160,966,245,4,Review Title 2195,This is a 4-star review for Jacket Jacket 325. Great product!,2025-02-06,True,17
2196,983,847,1476,5,Review Title 2196,This is a 5-star review for Book Book 277. Great product!,2025-03-16,True,40
2197,826,981,328,2,Review Title 2197,This is a 2-star review for Bed Frame Bed Frame 542. Not satisfied.,2024-12-26,True,42
2198,776,332,2121,5,Review Title 2198,This is a 5-star review for Cat Toy Premium 376. Great product!,2025-06-23,True,36
2199,706,913,206,5,Review Title 2199,This is a 5-star review for Dog Food Basic 869. Great product!,2024-04-19,True,9
2200,372,1112,2282,5,Review Title 2200,This is a 5-star review for Sneakers Sneakers 552. Great product!,2024-05-21,True,31
2201,331,969,81,5,Review Title 2201,This is a 5-star review for Jacket Jacket 118. Great product!,2024-02-06,True,23
2202,431,16,942,4,Review Title 2202,This is a 4-star review for Headphones Ultra 990. Great product!,2024-08-21,True,10
2203,198,1081,1719,5,Review Title 2203,This is a 5-star review for Smart Watch Deluxe 454. Great product!,2025-03-03,True,19
2204,396,571,598,4,Review Title 2204,This is a 4-star review for Shampoo Shampoo 179. Great product!,2025-07-05,True,28
2205,966,1197,1117,4,Review Title 2205,This is a 4-star review for Blender Blender 508. Great product!,2024-07-31,True,18
2206,1364,664,1371,5,Review Title 2206,This is a 5-star review for Headphones Basic 458. Great product!,2025-08-17,True,8
2207,757,754,1738,2,Review Title 2207,This is a 2-star review for Sneakers Sneakers 620. Not satisfied.,2025-03-03,True,19
2208,821,2,1109,4,Review Title 2208,This is a 4-star review for Coffee Maker Coffee Maker 871. Great product!,2024-11-12,True,32
2209,888,1065,2143,3,Review Title 2209,This is a 3-star review for Book Book 390. Could be better.,2024-06-15,True,31
2210,876,233,103,5,Review Title 2210,This is a 5-star review for Tablet Plus 832. Great product!,2024-10-02,True,4
2211,854,886,1315,4,Review Title 2211,This is a 4-star review for Shampoo Shampoo 781. Great product!,2025-06-23,True,29
2212,379,443,1929,3,Review Title 2212,This is a 3-star review for Paint Set Plus 516. Could be better.,2025-07-04,True,14
2213,1204,839,1251,5,Review Title 2213,This is a 5-star review for Smartphone Pro 330. Great product!,2025-03-29,True,32
2214,1496,392,1832,5,Review Title 2214,This is a 5-star review for Cat Toy Cat Toy 380. Great product!,2025-01-03,True,21
2215,1166,1183,1662,4,Review Title 2215,This is a 4-star review for Smart Watch Max 805. Great product!,2024-02-15,True,32
2216,492,431,666,5,Review Title 2216,This is a 5-star review for Dog Food Dog Food 309. Great product!,2024-07-10,True,27
2217,137,740,304,4,Review Title 2217,This is a 4-star review for Laptop Laptop 669. Great product!,2025-01-28,True,9
2218,198,364,1952,4,Review Title 2218,This is a 4-star review for Sofa Sofa 168. Great product!,2024-01-19,True,23
2219,726,258,2008,1,Review Title 2219,This is a 1-star review for Board Game Board Game 578. Not satisfied.,2024-07-13,True,18
2220,1482,1197,1995,4,Review Title 2220,This is a 4-star review for Blender Blender 508. Great product!,2025-05-19,True,27
2221,224,292,2023,5,Review Title 2221,This is a 5-star review for Bed Frame Basic 597. Great product!,2025-05-30,True,13
2222,895,457,724,3,Review Title 2222,This is a 3-star review for Jeans Jeans 677. Could be better.,2024-08-12,True,3
2223,1317,872,2463,5,Review Title 2223,This is a 5-star review for Board Game Plus 364. Great product!,2024-05-27,True,3
2224,379,1127,1929,4,Review Title 2224,This is a 4-star review for Desk Chair Desk Chair 258. Great product!,2025-06-30,True,24
2225,1197,227,1201,5,Review Title 2225,This is a 5-star review for T-Shirt Ultra 911. Great product!,2025-01-26,True,27
2226,431,499,1304,3,Review Title 2226,This is a 3-star review for Toothbrush Toothbrush 431. Could be better.,2024-10-13,True,11
2227,474,373,651,5,Review Title 2227,This is a 5-star review for Baby Diaper Baby Diaper 119. Great product!,2024-09-21,True,26
2228,109,157,1427,5,Review Title 2228,This is a 5-star review for Cat Toy Max 199. Great product!,2024-07-04,True,31
2229,1138,700,2394,2,Review Title 2229,This is a 2-star review for Dumbbells Dumbbells 348. Not satisfied.,2025-09-05,True,45
2230,115,425,2024,5,Review Title 2230,This is a 5-star review for Toothbrush Pro 288. Great product!,2025-05-30,True,49
2231,222,85,1879,3,Review Title 2231,This is a 3-star review for Coffee Maker Coffee Maker 271. Could be better.,2025-01-03,True,7
2232,635,702,2335,2,Review Title 2232,This is a 2-star review for Smart Watch Pro 841. Not satisfied.,2024-10-18,True,14
2233,327,937,2215,3,Review Title 2233,This is a 3-star review for Headphones Headphones 392. Could be better.,2025-04-22,True,1
2234,868,73,32,3,Review Title 2234,This is a 3-star review for Headphones Headphones 990. Could be better.,2025-09-17,True,35
2235,1217,432,1945,4,Review Title 2235,This is a 4-star review for Desk Chair Desk Chair 476. Great product!,2025-07-16,True,1
2236,1177,433,110,4,Review Title 2236,This is a 4-star review for Board Game Board Game 650. Great product!,2025-02-08,True,31
2237,913,1046,860,4,Review Title 2237,This is a 4-star review for Desk Chair Desk Chair 127. Great product!,2024-06-05,True,31
2238,1040,262,2253,5,Review Title 2238,This is a 5-star review for Shampoo Shampoo 935. Great product!,2025-03-21,True,12
2239,975,803,2328,4,Review Title 2239,This is a 4-star review for Tablet Tablet 669. Great product!,2024-05-17,True,17
2240,1225,741,2151,5,Review Title 2240,This is a 5-star review for Baby Diaper Baby Diaper 301. Great product!,2024-09-24,True,26
2241,1142,371,2077,3,Review Title 2241,This is a 3-star review for Cat Toy Cat Toy 427. Could be better.,2025-06-30,True,17
2242,1129,502,2130,4,Review Title 2242,This is a 4-star review for Smartphone Smartphone 185. Great product!,2023-11-12,True,23
2243,1351,635,211,3,Review Title 2243,This is a 3-star review for Dumbbells Dumbbells 699. Could be better.,2025-07-22,True,30
2244,168,203,1128,5,Review Title 2244,This is a 5-star review for Coffee Maker Ultra 291. Great product!,2023-11-02,True,27
2245,881,879,1119,5,Review Title 2245,This is a 5-star review for Baby Diaper Baby Diaper 459. Great product!,2025-10-01,True,27
2246,918,156,839,4,Review Title 2246,This is a 4-star review for Laptop Laptop 962. Great product!,2025-02-23,True,9
2247,1290,912,29,3,Review Title 2247,This is a 3-star review for Jacket Jacket 541. Could be better.,2024-11-21,True,45
2248,196,423,1245,5,Review Title 2248,This is a 5-star review for Sneakers Sneakers 491. Great product!,2024-10-16,True,20
2249,821,887,1109,3,Review Title 2249,This is a 3-star review for Blender Blender 512. Could be better.,2024-10-29,True,36
2250,532,512,2477,1,Review Title 2250,This is a 1-star review for Sofa Sofa 862. Not satisfied.,2024-03-07,True,3
2251,645,184,1602,5,Review Title 2251,This is a 5-star review for Headphones Headphones 908. Great product!,2024-12-05,True,45
2252,1370,1088,879,4,Review Title 2252,This is a 4-star review for Book Book 313. Great product!,2024-08-25,True,24
2253,967,415,1266,4,Review Title 2253,This is a 4-star review for Toothbrush Toothbrush 150. Great product!,2024-02-22,True,27
2254,327,792,76,4,Review Title 2254,This is a 4-star review for Smartphone Plus 358. Great product!,2025-01-25,True,7
2255,248,734,350,4,Review Title 2255,This is a 4-star review for Sneakers Sneakers 774. Great product!,2024-12-17,True,40
2256,241,146,2418,5,Review Title 2256,This is a 5-star review for Blender Blender 484. Great product!,2023-10-29,True,40
2257,1260,9,2358,4,Review Title 2257,This is a 4-star review for Dumbbells Dumbbells 915. Great product!,2023-11-05,True,47
2258,447,879,920,4,Review Title 2258,This is a 4-star review for Baby Diaper Baby Diaper 459. Great product!,2024-12-01,True,21
2259,153,707,2435,4,Review Title 2259,This is a 4-star review for Yoga Mat Yoga Mat 909. Great product!,2025-02-15,True,39
2260,1340,1185,1841,4,Review Title 2260,This is a 4-star review for Jeans Plus 501. Great product!,2025-08-26,True,24
2261,1403,1146,146,5,Review Title 2261,This is a 5-star review for Paint Set Deluxe 568. Great product!,2024-04-06,True,3
2262,1006,1187,1526,1,Review Title 2262,This is a 1-star review for Board Game Plus 292. Not satisfied.,2025-04-13,True,48
2263,610,825,1228,5,Review Title 2263,This is a 5-star review for T-Shirt Basic 528. Great product!,2025-01-27,True,1
2264,620,180,1595,4,Review Title 2264,This is a 4-star review for Sofa Sofa 792. Great product!,2024-02-19,True,49
2265,679,1087,1761,5,Review Title 2265,This is a 5-star review for Jacket Jacket 384. Great product!,2024-05-18,True,15
2266,993,64,1632,2,Review Title 2266,This is a 2-star review for Dumbbells Standard 286. Not satisfied.,2025-05-10,True,26
2267,935,857,2038,4,Review Title 2267,This is a 4-star review for Tablet Tablet 313. Great product!,2024-04-22,True,4
2268,1295,15,302,5,Review Title 2268,This is a 5-star review for Notebook Premium 425. Great product!,2024-10-14,True,20
2269,492,1030,666,4,Review Title 2269,This is a 4-star review for Smartphone Ultra 243. Great product!,2024-07-26,True,39
2270,769,1128,2098,2,Review Title 2270,This is a 2-star review for Book Book 462. Not satisfied.,2025-06-26,True,23
2271,11,183,740,2,Review Title 2271,This is a 2-star review for Cat Toy Cat Toy 576. Not satisfied.,2024-11-11,True,16
2272,863,435,1338,1,Review Title 2272,This is a 1-star review for Tablet Tablet 636. Not satisfied.,2023-12-10,True,44
2273,116,1149,2089,2,Review Title 2273,This is a 2-star review for Yoga Mat Yoga Mat 282. Not satisfied.,2024-10-17,True,39
2274,180,64,1051,5,Review Title 2274,This is a 5-star review for Dumbbells Standard 286. Great product!,2024-05-09,True,25
2275,394,562,1556,3,Review Title 2275,This is a 3-star review for Jeans Jeans 250. Could be better.,2025-04-13,True,27
2276,333,133,1330,5,Review Title 2276,This is a 5-star review for Jacket Plus 704. Great product!,2024-02-16,True,28
2277,793,508,1754,5,Review Title 2277,This is a 5-star review for Laptop Max 789. Great product!,2023-10-23,True,18
2278,617,151,1312,5,Review Title 2278,This is a 5-star review for Dumbbells Dumbbells 847. Great product!,2024-06-18,True,42
2279,203,909,300,3,Review Title 2279,This is a 3-star review for Cat Toy Cat Toy 499. Could be better.,2024-02-21,True,38
2280,931,700,298,5,Review Title 2280,This is a 5-star review for Dumbbells Dumbbells 348. Great product!,2025-09-26,True,2
2281,375,543,154,4,Review Title 2281,This is a 4-star review for Jacket Jacket 784. Great product!,2025-07-18,True,13
2282,1330,1134,2351,4,Review Title 2282,This is a 4-star review for Yoga Mat Ultra 488. Great product!,2024-05-07,True,11
2283,480,353,2,5,Review Title 2283,This is a 5-star review for Toothbrush Toothbrush 339. Great product!,2024-05-18,True,24
2284,10,888,1044,5,Review Title 2284,This is a 5-star review for Paint Set Paint Set 930. Great product!,2024-02-26,True,42
2285,370,188,992,5,Review Title 2285,This is a 5-star review for Yoga Mat Yoga Mat 836. Great product!,2025-06-15,True,6
2286,442,959,2279,5,Review Title 2286,This is a 5-star review for Headphones Headphones 760. Great product!,2024-07-12,True,44
2287,649,398,1937,5,Review Title 2287,This is a 5-star review for Blender Blender 596. Great product!,2024-01-11,True,30
2288,1239,679,208,5,Review Title 2288,This is a 5-star review for Dumbbells Dumbbells 445. Great product!,2025-02-07,True,29
2289,524,77,1169,5,Review Title 2289,This is a 5-star review for Headphones Headphones 623. Great product!,2023-11-22,True,33
2290,753,462,1020,4,Review Title 2290,This is a 4-star review for Paint Set Basic 255. Great product!,2024-05-31,True,36
2291,23,1187,1383,5,Review Title 2291,This is a 5-star review for Board Game Plus 292. Great product!,2024-08-15,True,28
2292,1403,385,146,3,Review Title 2292,This is a 3-star review for Tablet Plus 789. Could be better.,2024-04-13,True,35
2293,1082,533,788,5,Review Title 2293,This is a 5-star review for Headphones Plus 531. Great product!,2024-06-02,True,8
2294,572,1187,2052,3,Review Title 2294,This is a 3-star review for Board Game Plus 292. Could be better.,2024-10-29,True,8
2295,1055,637,199,4,Review Title 2295,This is a 4-star review for Paint Set Deluxe 560. Great product!,2024-10-18,True,34
2296,1196,1180,2356,5,Review Title 2296,This is a 5-star review for Yoga Mat Yoga Mat 445. Great product!,2025-09-22,True,33
2297,914,648,968,5,Review Title 2297,This is a 5-star review for Jacket Jacket 890. Great product!,2025-03-03,True,43
2298,803,520,308,4,Review Title 2298,This is a 4-star review for Sofa Standard 851. Great product!,2024-12-29,True,32
2299,337,839,2431,5,Review Title 2299,This is a 5-star review for Smartphone Pro 330. Great product!,2024-03-23,True,36
2300,333,672,122,5,Review Title 2300,This is a 5-star review for Yoga Mat Plus 805. Great product!,2024-01-25,True,1
2301,415,259,2446,1,Review Title 2301,This is a 1-star review for Sofa Sofa 115. Not satisfied.,2025-05-20,True,22
2302,271,1112,220,3,Review Title 2302,This is a 3-star review for Sneakers Sneakers 552. Could be better.,2024-03-30,True,28
2303,1040,595,2253,5,Review Title 2303,This is a 5-star review for Dumbbells Dumbbells 462. Great product!,2025-03-29,True,38
2304,1425,625,692,5,Review Title 2304,This is a 5-star review for Blender Standard 785. Great product!,2025-01-01,True,47
2305,116,955,2089,5,Review Title 2305,This is a 5-star review for Baby Diaper Baby Diaper 851. Great product!,2024-10-28,True,29
2306,1343,738,457,4,Review Title 2306,This is a 4-star review for Yoga Mat Pro 437. Great product!,2023-12-17,True,15
2307,1208,130,667,5,Review Title 2307,This is a 5-star review for Desk Chair Desk Chair 913. Great product!,2025-01-08,True,2
2308,131,906,944,4,Review Title 2308,This is a 4-star review for Board Game Board Game 977. Great product!,2025-07-18,True,7
2309,1243,482,2017,1,Review Title 2309,This is a 1-star review for Blender Blender 961. Not satisfied.,2024-05-14,True,28
2310,330,488,2425,5,Review Title 2310,This is a 5-star review for Cat Toy Deluxe 655. Great product!,2025-01-14,True,22
2311,734,448,2148,3,Review Title 2311,This is a 3-star review for Paint Set Max 162. Could be better.,2025-01-03,True,31
2312,746,314,99,3,Review Title 2312,This is a 3-star review for Sofa Sofa 538. Could be better.,2024-01-25,True,45
2313,1376,1114,1710,2,Review Title 2313,This is a 2-star review for Headphones Headphones 708. Not satisfied.,2023-12-29,True,46
2314,1183,714,1005,2,Review Title 2314,This is a 2-star review for Smartphone Ultra 890. Not satisfied.,2025-08-14,True,23
2315,1359,26,224,5,Review Title 2315,This is a 5-star review for Smart Watch Smart Watch 829. Great product!,2025-08-06,True,13
2316,74,1024,232,4,Review Title 2316,This is a 4-star review for Smart Watch Smart Watch 622. Great product!,2025-02-02,True,34
2317,1200,218,1413,4,Review Title 2317,This is a 4-star review for Desk Chair Max 245. Great product!,2023-10-29,True,39
2318,1045,689,644,4,Review Title 2318,This is a 4-star review for Dumbbells Plus 857. Great product!,2024-11-22,True,43
2319,689,885,1618,4,Review Title 2319,This is a 4-star review for Dog Food Dog Food 276. Great product!,2025-10-10,True,38
2320,849,745,1627,3,Review Title 2320,This is a 3-star review for Cat Toy Cat Toy 851. Could be better.,2024-12-07,True,22
2321,317,663,2039,4,Review Title 2321,This is a 4-star review for Sneakers Sneakers 149. Great product!,2025-04-01,True,37
2322,491,519,68,5,Review Title 2322,This is a 5-star review for Shampoo Shampoo 917. Great product!,2024-09-15,True,43
2323,910,602,731,1,Review Title 2323,This is a 1-star review for Smart Watch Smart Watch 142. Not satisfied.,2024-01-05,True,27
2324,1057,874,1922,3,Review Title 2324,This is a 3-star review for Board Game Board Game 285. Could be better.,2024-04-19,True,26
2325,828,368,734,4,Review Title 2325,This is a 4-star review for Tablet Standard 638. Great product!,2025-01-30,True,46
2326,1194,1108,284,4,Review Title 2326,This is a 4-star review for Cat Toy Cat Toy 115. Great product!,2025-05-09,True,28
2327,209,256,1308,5,Review Title 2327,This is a 5-star review for Smartphone Smartphone 308. Great product!,2025-05-23,True,15
2328,692,303,230,4,Review Title 2328,This is a 4-star review for Bed Frame Bed Frame 861. Great product!,2024-05-20,True,24
2329,720,326,947,5,Review Title 2329,This is a 5-star review for Board Game Premium 982. Great product!,2025-08-15,True,44
2330,299,43,762,4,Review Title 2330,This is a 4-star review for Tablet Tablet 505. Great product!,2025-07-04,True,6
2331,1060,314,925,4,Review Title 2331,This is a 4-star review for Sofa Sofa 538. Great product!,2025-01-29,True,5
2332,1224,770,1988,5,Review Title 2332,This is a 5-star review for Book Book 246. Great product!,2024-07-16,True,41
2333,104,335,751,2,Review Title 2333,This is a 2-star review for Dumbbells Deluxe 262. Not satisfied.,2025-01-23,True,31
2334,304,461,1838,4,Review Title 2334,This is a 4-star review for Dumbbells Dumbbells 544. Great product!,2025-01-20,True,7
2335,137,515,304,2,Review Title 2335,This is a 2-star review for Book Max 340. Not satisfied.,2025-02-13,True,39
2336,636,284,736,3,Review Title 2336,This is a 3-star review for Yoga Mat Yoga Mat 385. Could be better.,2024-06-18,True,17
2337,295,1002,689,2,Review Title 2337,This is a 2-star review for Tablet Tablet 828. Not satisfied.,2024-08-25,True,36
2338,1007,8,2345,3,Review Title 2338,This is a 3-star review for Jeans Jeans 346. Could be better.,2024-02-14,True,33
2339,1258,1005,999,4,Review Title 2339,This is a 4-star review for Jeans Jeans 774. Great product!,2025-07-11,True,34
2340,762,1032,2382,5,Review Title 2340,This is a 5-star review for Coffee Maker Coffee Maker 122. Great product!,2024-12-09,True,26
2341,1405,988,191,3,Review Title 2341,This is a 3-star review for Tablet Tablet 871. Could be better.,2024-05-20,True,10
2342,328,810,1831,4,Review Title 2342,This is a 4-star review for Tablet Plus 989. Great product!,2025-08-02,True,34
2343,773,534,828,2,Review Title 2343,This is a 2-star review for Toothbrush Ultra 715. Not satisfied.,2025-08-23,True,26
2344,329,642,118,4,Review Title 2344,This is a 4-star review for Smartphone Deluxe 933. Great product!,2024-09-18,True,22
2345,1278,657,2381,5,Review Title 2345,This is a 5-star review for Jeans Jeans 364. Great product!,2024-07-02,True,14
2346,708,155,2366,3,Review Title 2346,This is a 3-star review for Notebook Notebook 242. Could be better.,2024-02-13,True,40
2347,410,498,855,4,Review Title 2347,This is a 4-star review for Yoga Mat Yoga Mat 636. Great product!,2024-11-14,True,5
2348,1375,89,12,5,Review Title 2348,This is a 5-star review for Paint Set Paint Set 239. Great product!,2025-04-05,True,8
2349,832,788,663,5,Review Title 2349,This is a 5-star review for Jacket Jacket 930. Great product!,2025-02-11,True,34
2350,462,778,619,4,Review Title 2350,This is a 4-star review for Headphones Premium 355. Great product!,2024-08-02,True,0
2351,1111,54,941,5,Review Title 2351,This is a 5-star review for Sneakers Ultra 438. Great product!,2023-12-12,True,25
2352,40,1192,1767,2,Review Title 2352,This is a 2-star review for Shampoo Shampoo 628. Not satisfied.,2024-06-01,True,8
2353,806,264,2363,5,Review Title 2353,This is a 5-star review for Headphones Headphones 683. Great product!,2023-12-10,True,6
2354,821,1195,1109,4,Review Title 2354,This is a 4-star review for Cat Toy Cat Toy 270. Great product!,2024-11-09,True,7
2355,1403,541,142,4,Review Title 2355,This is a 4-star review for Sneakers Sneakers 823. Great product!,2024-06-05,True,38
2356,449,526,1725,5,Review Title 2356,This is a 5-star review for Baby Diaper Baby Diaper 271. Great product!,2025-05-05,True,21
2357,1042,146,886,5,Review Title 2357,This is a 5-star review for Blender Blender 484. Great product!,2025-02-01,True,34
2358,1351,948,211,5,Review Title 2358,This is a 5-star review for Smart Watch Smart Watch 865. Great product!,2025-07-03,True,36
2359,782,55,1822,3,Review Title 2359,This is a 3-star review for Baby Diaper Baby Diaper 538. Could be better.,2024-06-01,True,0
2360,461,560,2207,5,Review Title 2360,This is a 5-star review for Smartphone Basic 326. Great product!,2025-07-01,True,38
2361,69,835,2475,5,Review Title 2361,This is a 5-star review for Shampoo Shampoo 569. Great product!,2024-12-04,True,47
2362,781,563,368,5,Review Title 2362,This is a 5-star review for Dumbbells Max 790. Great product!,2023-11-30,True,6
2363,1158,85,1614,2,Review Title 2363,This is a 2-star review for Coffee Maker Coffee Maker 271. Not satisfied.,2025-04-02,True,44
2364,1397,126,687,5,Review Title 2364,This is a 5-star review for Sneakers Sneakers 728. Great product!,2024-08-22,True,32
2365,1199,536,1474,2,Review Title 2365,This is a 2-star review for T-Shirt T-Shirt 999. Not satisfied.,2025-09-11,True,16
2366,356,806,1367,5,Review Title 2366,This is a 5-star review for Headphones Headphones 470. Great product!,2023-10-19,True,18
2367,925,668,912,5,Review Title 2367,This is a 5-star review for Book Pro 340. Great product!,2023-11-10,True,3
2368,106,517,674,5,Review Title 2368,This is a 5-star review for Shampoo Shampoo 538. Great product!,2025-04-28,True,26
2369,626,626,20,5,Review Title 2369,This is a 5-star review for Jeans Jeans 481. Great product!,2024-02-08,True,4
2370,1083,1116,2348,5,Review Title 2370,This is a 5-star review for Laptop Pro 600. Great product!,2024-08-27,True,7
2371,847,388,417,3,Review Title 2371,This is a 3-star review for Notebook Notebook 819. Could be better.,2025-10-03,True,33
2372,429,213,1512,5,Review Title 2372,This is a 5-star review for Baby Diaper Deluxe 694. Great product!,2024-07-17,True,13
2373,945,632,423,5,Review Title 2373,This is a 5-star review for Laptop Laptop 974. Great product!,2025-09-24,True,40
2374,773,900,828,4,Review Title 2374,This is a 4-star review for Sofa Sofa 494. Great product!,2025-08-27,True,24
2375,1175,958,374,4,Review Title 2375,This is a 4-star review for Sofa Standard 118. Great product!,2024-03-08,True,32
2376,1268,731,2078,5,Review Title 2376,This is a 5-star review for Board Game Board Game 334. Great product!,2025-05-25,True,50
2377,1202,1184,754,5,Review Title 2377,This is a 5-star review for Notebook Notebook 789. Great product!,2024-07-03,True,12
2378,13,81,685,4,Review Title 2378,This is a 4-star review for Blender Blender 542. Great product!,2025-09-26,True,19
2379,537,904,1714,5,Review Title 2379,This is a 5-star review for Notebook Pro 505. Great product!,2025-07-25,True,44
2380,271,286,1840,3,Review Title 2380,This is a 3-star review for Desk Chair Desk Chair 960. Could be better.,2024-10-08,True,47
2381,241,966,2418,5,Review Title 2381,This is a 5-star review for Jacket Jacket 325. Great product!,2023-11-06,True,8
2382,924,202,1249,5,Review Title 2382,This is a 5-star review for Headphones Premium 261. Great product!,2025-07-08,True,23
2383,1395,339,237,5,Review Title 2383,This is a 5-star review for Shampoo Deluxe 423. Great product!,2025-05-16,True,15
2384,442,395,976,2,Review Title 2384,This is a 2-star review for Paint Set Basic 409. Not satisfied.,2024-03-07,True,42
2385,1161,201,1629,5,Review Title 2385,This is a 5-star review for Jeans Ultra 279. Great product!,2024-10-10,True,32
2386,474,626,221,4,Review Title 2386,This is a 4-star review for Jeans Jeans 481. Great product!,2023-12-10,True,28
2387,307,902,813,3,Review Title 2387,This is a 3-star review for Jeans Jeans 235. Could be better.,2023-11-15,True,21
2388,1144,767,1439,4,Review Title 2388,This is a 4-star review for Sneakers Sneakers 382. Great product!,2025-05-03,True,4
2389,742,552,2082,3,Review Title 2389,This is a 3-star review for Sofa Sofa 364. Could be better.,2024-06-02,True,42
2390,984,35,320,4,Review Title 2390,This is a 4-star review for Board Game Board Game 530. Great product!,2025-04-06,True,9
2391,59,634,2184,4,Review Title 2391,This is a 4-star review for Desk Chair Desk Chair 697. Great product!,2024-10-20,True,36
2392,1480,719,1609,5,Review Title 2392,This is a 5-star review for Toothbrush Toothbrush 967. Great product!,2024-09-24,True,22
2393,1259,1142,2329,1,Review Title 2393,This is a 1-star review for Laptop Laptop 199. Not satisfied.,2025-04-20,True,47
2394,1471,1021,2334,5,Review Title 2394,This is a 5-star review for Book Book 350. Great product!,2025-04-23,True,28
2395,252,7,519,2,Review Title 2395,This is a 2-star review for Board Game Board Game 837. Not satisfied.,2023-12-05,True,7
2396,864,163,2169,4,Review Title 2396,This is a 4-star review for Tablet Tablet 435. Great product!,2024-05-21,True,24
2397,399,317,1298,3,Review Title 2397,This is a 3-star review for Baby Diaper Basic 933. Could be better.,2024-03-29,True,20
2398,881,622,2164,5,Review Title 2398,This is a 5-star review for Dog Food Dog Food 502. Great product!,2023-12-06,True,41
2399,492,61,666,4,Review Title 2399,This is a 4-star review for Sofa Sofa 562. Great product!,2024-08-03,True,32
2400,97,493,1923,4,Review Title 2400,This is a 4-star review for Bed Frame Bed Frame 269. Great product!,2023-10-28,True,36
2401,767,555,2305,5,Review Title 2401,This is a 5-star review for Jacket Deluxe 591. Great product!,2023-10-21,True,48
2402,5,1142,290,3,Review Title 2402,This is a 3-star review for Laptop Laptop 199. Could be better.,2025-09-23,True,13
2403,275,1000,737,3,Review Title 2403,This is a 3-star review for Headphones Premium 624. Could be better.,2025-06-19,True,45
2404,817,273,1163,3,Review Title 2404,This is a 3-star review for Coffee Maker Coffee Maker 919. Could be better.,2025-04-10,True,16
2405,1473,297,1259,5,Review Title 2405,This is a 5-star review for Book Book 330. Great product!,2024-05-25,True,10
2406,115,881,2004,5,Review Title 2406,This is a 5-star review for Bed Frame Bed Frame 846. Great product!,2025-10-24,True,36
2407,342,584,1212,5,Review Title 2407,This is a 5-star review for Board Game Board Game 297. Great product!,2024-10-03,True,14
2408,1497,901,1987,5,Review Title 2408,This is a 5-star review for Cat Toy Cat Toy 784. Great product!,2024-11-05,True,4
2409,955,327,1333,3,Review Title 2409,This is a 3-star review for Bed Frame Plus 956. Could be better.,2023-11-01,True,31
2410,1147,78,1421,5,Review Title 2410,This is a 5-star review for Toothbrush Toothbrush 639. Great product!,2024-04-18,True,5
2411,1125,1021,1517,5,Review Title 2411,This is a 5-star review for Book Book 350. Great product!,2025-08-19,True,32
2412,229,844,1591,5,Review Title 2412,This is a 5-star review for Smart Watch Smart Watch 784. Great product!,2024-03-19,True,13
2413,759,1120,2227,2,Review Title 2413,This is a 2-star review for Yoga Mat Yoga Mat 785. Not satisfied.,2024-06-19,True,10
2414,396,1117,598,5,Review Title 2414,This is a 5-star review for Coffee Maker Coffee Maker 350. Great product!,2025-06-25,True,38
2415,1497,1127,719,5,Review Title 2415,This is a 5-star review for Desk Chair Desk Chair 258. Great product!,2024-04-02,True,16
2416,375,1085,154,3,Review Title 2416,This is a 3-star review for Smartphone Standard 975. Could be better.,2025-07-01,True,40
2417,1069,77,3,5,Review Title 2417,This is a 5-star review for Headphones Headphones 623. Great product!,2025-04-22,True,26
2418,232,794,1686,4,Review Title 2418,This is a 4-star review for T-Shirt T-Shirt 143. Great product!,2025-01-20,True,11
2419,1167,834,1256,5,Review Title 2419,This is a 5-star review for Laptop Laptop 907. Great product!,2024-02-29,True,9
2420,1250,171,1142,3,Review Title 2420,This is a 3-star review for Book Book 871. Could be better.,2024-10-28,True,31
2421,1430,112,2244,4,Review Title 2421,This is a 4-star review for Toothbrush Toothbrush 744. Great product!,2024-09-23,True,28
2422,630,52,1984,4,Review Title 2422,This is a 4-star review for Dog Food Dog Food 598. Great product!,2024-05-01,True,15
2423,1414,959,1376,3,Review Title 2423,This is a 3-star review for Headphones Headphones 760. Could be better.,2025-01-23,True,27
2424,625,882,389,4,Review Title 2424,This is a 4-star review for Shampoo Deluxe 222. Great product!,2024-07-22,True,9
2425,1398,737,2494,3,Review Title 2425,This is a 3-star review for Book Book 105. Could be better.,2024-07-05,True,31
2426,389,1116,698,4,Review Title 2426,This is a 4-star review for Laptop Pro 600. Great product!,2024-03-17,True,36
2427,375,394,1310,5,Review Title 2427,This is a 5-star review for T-Shirt Deluxe 973. Great product!,2024-07-30,True,14
